Year,Month,Day,Hour,Host,Latency(ms),TTL
2019,4,2,9,ILMOCOP3CT08-15,62,123
2019,4,2,9,ILMOCOP3CT08-15,47,123
2019,4,2,9,ILMOCOP3CT08-15,14,123
2019,4,2,9,ILMOCOP3CT08-15,36,123
2019,4,2,9,ILMOCOP3CT08-16,10,123
2019,4,2,9,ILMOCOP3CT08-16,58,123
2019,4,2,9,ILMOCOP3CT08-16,86,123
2019,4,2,9,ILMOCOP3CT08-16,12,123
2019,4,2,9,ILMOCOP3CT08-16,74,123
2019,4,2,9,ILMOCOP3CT08-16,46,123
2019,4,2,9,ILMOCOP3CT08-16,41,123
2019,4,2,9,ILMOCOP3CT08-16,62,123
2019,4,2,9,ILMOCOP3CT08-16,29,123
2019,4,2,9,ILMOCOP3CT08-16,10,123
2019,4,2,9,ILMOCOP3CT08-17,9,123
2019,4,2,9,ILMOCOP3CT08-17,9,123
2019,4,2,9,ILMOCOP3CT08-17,18,123
2019,4,2,9,ILMOCOP3CT08-17,26,123
2019,4,2,9,ILMOCOP3CT08-17,26,123
2019,4,2,9,ILMOCOP3CT08-17,32,123
2019,4,2,9,ILMOCOP3CT08-17,34,123
2019,4,2,9,ILMOCOP3CT08-17,12,123
2019,4,2,9,ILMOCOP3CT08-17,9,123
2019,4,2,9,ILMOCOP3CT08-17,113,123
2019,4,2,9,ILMOCOP3CT08-18,78,123
2019,4,2,9,ILMOCOP3CT08-18,27,123
2019,4,2,9,ILMOCOP3CT08-18,105,123
2019,4,2,9,ILMOCOP3CT08-18,8,123
2019,4,2,9,ILMOCOP3CT08-18,71,123
2019,4,2,9,ILMOCOP3CT08-18,42,123
2019,4,2,9,ILMOCOP3CT08-18,21,123
2019,4,2,9,ILMOCOP3CT08-18,43,123
2019,4,2,9,ILMOCOP3CT08-18,37,123
2019,4,2,9,ILMOCOP3CT08-18,51,123
2019,4,2,9,ILMOCOP3CT08-19,15,123
2019,4,2,9,ILMOCOP3CT08-19,16,123
2019,4,2,9,ILMOCOP3CT08-19,50,123
2019,4,2,9,ILMOCOP3CT08-19,19,123
2019,4,2,9,ILMOCOP3CT08-19,74,123
2019,4,2,9,ILMOCOP3CT08-19,53,123
2019,4,2,9,ILMOCOP3CT08-19,56,123
2019,4,2,9,ILMOCOP3CT08-19,32,123
2019,4,2,9,ILMOCOP3CT08-19,86,123
2019,4,2,9,ILMOCOP3CT08-19,9,123
2019,4,2,9,ILMOCOP3CT08-20,15,123
2019,4,2,9,ILMOCOP3CT08-20,54,123
2019,4,2,9,ILMOCOP3CT08-20,41,123
2019,4,2,9,ILMOCOP3CT08-20,13,123
2019,4,2,9,ILMOCOP3CT08-20,18,123
2019,4,2,9,ILMOCOP3CT08-20,34,123
2019,4,2,9,ILMOCOP3CT08-20,8,123
2019,4,2,9,ILMOCOP3CT08-20,9,123
2019,4,2,9,ILMOCOP3CT08-20,37,123
2019,4,2,9,ILMOCOP3CT08-20,28,123
2019,4,2,11,ILMOCOP3CT08-11,12,123
2019,4,2,11,ILMOCOP3CT08-11,23,123
2019,4,2,11,ILMOCOP3CT08-11,13,123
2019,4,2,11,ILMOCOP3CT08-11,10,123
2019,4,2,11,ILMOCOP3CT08-11,19,123
2019,4,2,11,ILMOCOP3CT08-11,17,123
2019,4,2,11,ILMOCOP3CT08-11,11,123
2019,4,2,11,ILMOCOP3CT08-11,22,123
2019,4,2,11,ILMOCOP3CT08-11,16,123
2019,4,2,11,ILMOCOP3CT08-11,9,123
2019,4,2,11,ILMOCOP3CT08-12,9,123
2019,4,2,11,ILMOCOP3CT08-12,24,123
2019,4,2,11,ILMOCOP3CT08-12,22,123
2019,4,2,11,ILMOCOP3CT08-12,14,123
2019,4,2,11,ILMOCOP3CT08-12,38,123
2019,4,2,11,ILMOCOP3CT08-12,14,123
2019,4,2,11,ILMOCOP3CT08-12,71,123
2019,4,2,11,ILMOCOP3CT08-12,23,123
2019,4,2,11,ILMOCOP3CT08-12,49,123
2019,4,2,11,ILMOCOP3CT08-12,18,123
2019,4,2,11,ILMOCOP3CT08-13,47,123
2019,4,2,11,ILMOCOP3CT08-13,20,123
2019,4,2,11,ILMOCOP3CT08-13,32,123
2019,4,2,11,ILMOCOP3CT08-13,89,123
2019,4,2,11,ILMOCOP3CT08-13,38,123
2019,4,2,11,ILMOCOP3CT08-13,34,123
2019,4,2,11,ILMOCOP3CT08-13,12,123
2019,4,2,11,ILMOCOP3CT08-13,42,123
2019,4,2,11,ILMOCOP3CT08-13,14,123
2019,4,2,11,ILMOCOP3CT08-13,13,123
2019,4,2,11,ILMOCOP3CT08-14,14,123
2019,4,2,11,ILMOCOP3CT08-14,17,123
2019,4,2,11,ILMOCOP3CT08-14,12,123
2019,4,2,11,ILMOCOP3CT08-14,18,123
2019,4,2,11,ILMOCOP3CT08-14,39,123
2019,4,2,11,ILMOCOP3CT08-14,17,123
2019,4,2,11,ILMOCOP3CT08-14,10,123
2019,4,2,11,ILMOCOP3CT08-14,14,123
2019,4,2,11,ILMOCOP3CT08-14,15,123
2019,4,2,11,ILMOCOP3CT08-14,28,123
2019,4,2,11,ILMOCOP3CT08-15,9,123
2019,4,2,11,ILMOCOP3CT08-15,23,123
2019,4,2,11,ILMOCOP3CT08-15,18,123
2019,4,2,11,ILMOCOP3CT08-15,17,123
2019,4,2,11,ILMOCOP3CT08-15,10,123
2019,4,2,11,ILMOCOP3CT08-15,16,123
2019,4,2,11,ILMOCOP3CT08-15,15,123
2019,4,2,11,ILMOCOP3CT08-15,16,123
2019,4,2,11,ILMOCOP3CT08-15,24,123
2019,4,2,11,ILMOCOP3CT08-15,16,123
2019,4,2,11,ILMOCOP3CT08-16,15,123
2019,4,2,11,ILMOCOP3CT08-16,14,123
2019,4,2,11,ILMOCOP3CT08-16,18,123
2019,4,2,11,ILMOCOP3CT08-16,32,123
2019,4,2,11,ILMOCOP3CT08-16,31,123
2019,4,2,11,ILMOCOP3CT08-16,81,123
2019,4,2,11,ILMOCOP3CT08-16,179,123
2019,4,2,11,ILMOCOP3CT08-16,75,123
2019,4,2,11,ILMOCOP3CT08-16,25,123
2019,4,2,11,ILMOCOP3CT08-16,15,123
2019,4,2,11,ILMOCOP3CT08-17,23,123
2019,4,2,11,ILMOCOP3CT08-17,17,123
2019,4,2,11,ILMOCOP3CT08-17,8,123
2019,4,2,11,ILMOCOP3CT08-17,16,123
2019,4,2,11,ILMOCOP3CT08-17,10,123
2019,4,2,11,ILMOCOP3CT08-17,15,123
2019,4,2,11,ILMOCOP3CT08-17,15,123
2019,4,2,11,ILMOCOP3CT08-17,11,123
2019,4,2,11,ILMOCOP3CT08-17,25,123
2019,4,2,11,ILMOCOP3CT08-17,9,123
2019,4,2,11,ILMOCOP3CT08-18,11,123
2019,4,2,11,ILMOCOP3CT08-18,19,123
2019,4,2,11,ILMOCOP3CT08-18,24,123
2019,4,2,11,ILMOCOP3CT08-18,14,123
2019,4,2,11,ILMOCOP3CT08-18,14,123
2019,4,2,11,ILMOCOP3CT08-18,15,123
2019,4,2,11,ILMOCOP3CT08-18,11,123
2019,4,2,11,ILMOCOP3CT08-18,39,123
2019,4,2,11,ILMOCOP3CT08-18,16,123
2019,4,2,11,ILMOCOP3CT08-18,12,123
2019,4,2,11,ILMOCOP3CT08-19,17,123
2019,4,2,11,ILMOCOP3CT08-19,11,123
2019,4,2,11,ILMOCOP3CT08-19,15,123
2019,4,2,11,ILMOCOP3CT08-19,17,123
2019,4,2,11,ILMOCOP3CT08-19,16,123
2019,4,2,11,ILMOCOP3CT08-19,20,123
2019,4,2,11,ILMOCOP3CT08-19,24,123
2019,4,2,11,ILMOCOP3CT08-19,12,123
2019,4,2,11,ILMOCOP3CT08-19,8,123
2019,4,2,11,ILMOCOP3CT08-19,43,123
2019,4,2,11,ILMOCOP3CT08-20,53,123
2019,4,2,11,ILMOCOP3CT08-20,54,123
2019,4,2,11,ILMOCOP3CT08-20,16,123
2019,4,2,11,ILMOCOP3CT08-20,10,123
2019,4,2,11,ILMOCOP3CT08-20,16,123
2019,4,2,11,ILMOCOP3CT08-20,15,123
2019,4,2,11,ILMOCOP3CT08-20,9,123
2019,4,2,11,ILMOCOP3CT08-20,8,123
2019,4,2,11,ILMOCOP3CT08-20,9,123
2019,4,2,11,ILMOCOP3CT08-20,15,123
2019,4,2,12,ILMOCOP3CT08-11,16,123
2019,4,2,12,ILMOCOP3CT08-11,18,123
2019,4,2,12,ILMOCOP3CT08-11,23,123
2019,4,2,12,ILMOCOP3CT08-11,17,123
2019,4,2,12,ILMOCOP3CT08-11,16,123
2019,4,2,12,ILMOCOP3CT08-11,30,123
2019,4,2,12,ILMOCOP3CT08-11,18,123
2019,4,2,12,ILMOCOP3CT08-11,17,123
2019,4,2,12,ILMOCOP3CT08-11,17,123
2019,4,2,12,ILMOCOP3CT08-11,13,123
2019,4,2,12,ILMOCOP3CT08-12,22,123
2019,4,2,12,ILMOCOP3CT08-12,17,123
2019,4,2,12,ILMOCOP3CT08-12,19,123
2019,4,2,12,ILMOCOP3CT08-12,22,123
2019,4,2,12,ILMOCOP3CT08-12,17,123
2019,4,2,12,ILMOCOP3CT08-12,17,123
2019,4,2,12,ILMOCOP3CT08-12,18,123
2019,4,2,12,ILMOCOP3CT08-12,15,123
2019,4,2,12,ILMOCOP3CT08-12,8,123
2019,4,2,12,ILMOCOP3CT08-12,10,123
2019,4,2,12,ILMOCOP3CT08-13,12,123
2019,4,2,12,ILMOCOP3CT08-13,17,123
2019,4,2,12,ILMOCOP3CT08-13,8,123
2019,4,2,12,ILMOCOP3CT08-13,40,123
2019,4,2,12,ILMOCOP3CT08-13,15,123
2019,4,2,12,ILMOCOP3CT08-13,67,123
2019,4,2,12,ILMOCOP3CT08-13,37,123
2019,4,2,12,ILMOCOP3CT08-13,22,123
2019,4,2,12,ILMOCOP3CT08-13,9,123
2019,4,2,12,ILMOCOP3CT08-13,10,123
2019,4,2,12,ILMOCOP3CT08-14,16,123
2019,4,2,12,ILMOCOP3CT08-14,333,123
2019,4,2,12,ILMOCOP3CT08-14,340,123
2019,4,2,12,ILMOCOP3CT08-14,253,123
2019,4,2,12,ILMOCOP3CT08-14,294,123
2019,4,2,12,ILMOCOP3CT08-14,318,123
2019,4,2,12,ILMOCOP3CT08-14,220,123
2019,4,2,12,ILMOCOP3CT08-14,144,123
2019,4,2,12,ILMOCOP3CT08-14,271,123
2019,4,2,12,ILMOCOP3CT08-14,232,123
2019,4,2,12,ILMOCOP3CT08-15,119,123
2019,4,2,12,ILMOCOP3CT08-15,30,123
2019,4,2,12,ILMOCOP3CT08-15,48,123
2019,4,2,12,ILMOCOP3CT08-15,54,123
2019,4,2,12,ILMOCOP3CT08-15,39,123
2019,4,2,12,ILMOCOP3CT08-15,30,123
2019,4,2,12,ILMOCOP3CT08-15,21,123
2019,4,2,12,ILMOCOP3CT08-15,25,123
2019,4,2,12,ILMOCOP3CT08-15,36,123
2019,4,2,12,ILMOCOP3CT08-15,35,123
2019,4,2,12,ILMOCOP3CT08-16,11,123
2019,4,2,12,ILMOCOP3CT08-16,56,123
2019,4,2,12,ILMOCOP3CT08-16,11,123
2019,4,2,12,ILMOCOP3CT08-16,16,123
2019,4,2,12,ILMOCOP3CT08-16,10,123
2019,4,2,12,ILMOCOP3CT08-16,41,123
2019,4,2,12,ILMOCOP3CT08-16,15,123
2019,4,2,12,ILMOCOP3CT08-16,13,123
2019,4,2,12,ILMOCOP3CT08-16,8,123
2019,4,2,12,ILMOCOP3CT08-16,53,123
2019,4,2,12,ILMOCOP3CT08-17,35,123
2019,4,2,12,ILMOCOP3CT08-17,10,123
2019,4,2,12,ILMOCOP3CT08-17,19,123
2019,4,2,12,ILMOCOP3CT08-17,17,123
2019,4,2,12,ILMOCOP3CT08-17,70,123
2019,4,2,12,ILMOCOP3CT08-17,13,123
2019,4,2,12,ILMOCOP3CT08-17,10,123
2019,4,2,12,ILMOCOP3CT08-17,9,123
2019,4,2,12,ILMOCOP3CT08-17,54,123
2019,4,2,12,ILMOCOP3CT08-17,18,123
2019,4,2,12,ILMOCOP3CT08-18,20,123
2019,4,2,12,ILMOCOP3CT08-18,33,123
2019,4,2,12,ILMOCOP3CT08-18,22,123
2019,4,2,12,ILMOCOP3CT08-18,105,123
2019,4,2,12,ILMOCOP3CT08-18,19,123
2019,4,2,12,ILMOCOP3CT08-18,132,123
2019,4,2,12,ILMOCOP3CT08-18,113,123
2019,4,2,12,ILMOCOP3CT08-18,182,123
2019,4,2,12,ILMOCOP3CT08-18,195,123
2019,4,2,12,ILMOCOP3CT08-18,163,123
2019,4,2,12,ILMOCOP3CT08-19,89,123
2019,4,2,12,ILMOCOP3CT08-19,29,123
2019,4,2,12,ILMOCOP3CT08-19,30,123
2019,4,2,12,ILMOCOP3CT08-19,30,123
2019,4,2,12,ILMOCOP3CT08-19,31,123
2019,4,2,12,ILMOCOP3CT08-19,143,123
2019,4,2,12,ILMOCOP3CT08-19,63,123
2019,4,2,12,ILMOCOP3CT08-19,33,123
2019,4,2,12,ILMOCOP3CT08-19,26,123
2019,4,2,12,ILMOCOP3CT08-19,134,123
2019,4,2,12,ILMOCOP3CT08-20,23,123
2019,4,2,12,ILMOCOP3CT08-20,56,123
2019,4,2,12,ILMOCOP3CT08-20,21,123
2019,4,2,12,ILMOCOP3CT08-20,78,123
2019,4,2,12,ILMOCOP3CT08-20,26,123
2019,4,2,12,ILMOCOP3CT08-20,33,123
2019,4,2,12,ILMOCOP3CT08-20,28,123
2019,4,2,12,ILMOCOP3CT08-20,30,123
2019,4,2,12,ILMOCOP3CT08-20,117,123
2019,4,2,12,ILMOCOP3CT08-20,34,123
2019,4,2,13,ILMOCOP3CT08-11,18,123
2019,4,2,13,ILMOCOP3CT08-11,22,123
2019,4,2,13,ILMOCOP3CT08-11,27,123
2019,4,2,13,ILMOCOP3CT08-11,15,123
2019,4,2,13,ILMOCOP3CT08-11,15,123
2019,4,2,13,ILMOCOP3CT08-11,16,123
2019,4,2,13,ILMOCOP3CT08-11,18,123
2019,4,2,13,ILMOCOP3CT08-11,18,123
2019,4,2,13,ILMOCOP3CT08-11,22,123
2019,4,2,13,ILMOCOP3CT08-11,17,123
2019,4,2,13,ILMOCOP3CT08-12,34,123
2019,4,2,13,ILMOCOP3CT08-12,16,123
2019,4,2,13,ILMOCOP3CT08-12,18,123
2019,4,2,13,ILMOCOP3CT08-12,15,123
2019,4,2,13,ILMOCOP3CT08-12,31,123
2019,4,2,13,ILMOCOP3CT08-12,17,123
2019,4,2,13,ILMOCOP3CT08-12,17,123
2019,4,2,13,ILMOCOP3CT08-12,26,123
2019,4,2,13,ILMOCOP3CT08-12,16,123
2019,4,2,13,ILMOCOP3CT08-12,21,123
2019,4,2,13,ILMOCOP3CT08-13,17,123
2019,4,2,13,ILMOCOP3CT08-13,17,123
2019,4,2,13,ILMOCOP3CT08-13,17,123
2019,4,2,13,ILMOCOP3CT08-13,16,123
2019,4,2,13,ILMOCOP3CT08-13,23,123
2019,4,2,13,ILMOCOP3CT08-13,18,123
2019,4,2,13,ILMOCOP3CT08-13,17,123
2019,4,2,13,ILMOCOP3CT08-13,19,123
2019,4,2,13,ILMOCOP3CT08-13,23,123
2019,4,2,13,ILMOCOP3CT08-14,33,123
2019,4,2,13,ILMOCOP3CT08-14,14,123
2019,4,2,13,ILMOCOP3CT08-14,14,123
2019,4,2,13,ILMOCOP3CT08-14,22,123
2019,4,2,13,ILMOCOP3CT08-14,16,123
2019,4,2,13,ILMOCOP3CT08-14,16,123
2019,4,2,13,ILMOCOP3CT08-14,16,123
2019,4,2,13,ILMOCOP3CT08-14,16,123
2019,4,2,13,ILMOCOP3CT08-14,17,123
2019,4,2,13,ILMOCOP3CT08-14,263,123
2019,4,2,13,ILMOCOP3CT08-15,15,123
2019,4,2,13,ILMOCOP3CT08-15,35,123
2019,4,2,13,ILMOCOP3CT08-15,17,123
2019,4,2,13,ILMOCOP3CT08-15,69,123
2019,4,2,13,ILMOCOP3CT08-15,25,123
2019,4,2,13,ILMOCOP3CT08-15,42,123
2019,4,2,13,ILMOCOP3CT08-15,41,123
2019,4,2,13,ILMOCOP3CT08-15,41,123
2019,4,2,13,ILMOCOP3CT08-15,129,123
2019,4,2,13,ILMOCOP3CT08-15,46,123
2019,4,2,13,ILMOCOP3CT08-16,17,123
2019,4,2,13,ILMOCOP3CT08-16,100,123
2019,4,2,13,ILMOCOP3CT08-16,27,123
2019,4,2,13,ILMOCOP3CT08-16,35,123
2019,4,2,13,ILMOCOP3CT08-16,47,123
2019,4,2,13,ILMOCOP3CT08-16,126,123
2019,4,2,13,ILMOCOP3CT08-16,35,123
2019,4,2,13,ILMOCOP3CT08-16,48,123
2019,4,2,13,ILMOCOP3CT08-16,73,123
2019,4,2,13,ILMOCOP3CT08-16,31,123
2019,4,2,13,ILMOCOP3CT08-17,53,123
2019,4,2,13,ILMOCOP3CT08-17,44,123
2019,4,2,13,ILMOCOP3CT08-17,25,123
2019,4,2,13,ILMOCOP3CT08-17,51,123
2019,4,2,13,ILMOCOP3CT08-17,100,123
2019,4,2,13,ILMOCOP3CT08-17,207,123
2019,4,2,13,ILMOCOP3CT08-17,110,123
2019,4,2,13,ILMOCOP3CT08-17,92,123
2019,4,2,13,ILMOCOP3CT08-17,105,123
2019,4,2,13,ILMOCOP3CT08-17,198,123
2019,4,2,13,ILMOCOP3CT08-18,61,123
2019,4,2,13,ILMOCOP3CT08-18,182,123
2019,4,2,13,ILMOCOP3CT08-18,87,123
2019,4,2,13,ILMOCOP3CT08-18,63,123
2019,4,2,13,ILMOCOP3CT08-18,87,123
2019,4,2,13,ILMOCOP3CT08-18,76,123
2019,4,2,13,ILMOCOP3CT08-18,104,123
2019,4,2,13,ILMOCOP3CT08-18,224,123
2019,4,2,13,ILMOCOP3CT08-18,89,123
2019,4,2,13,ILMOCOP3CT08-18,82,123
2019,4,2,13,ILMOCOP3CT08-19,168,123
2019,4,2,13,ILMOCOP3CT08-19,65,123
2019,4,2,13,ILMOCOP3CT08-19,249,123
2019,4,2,13,ILMOCOP3CT08-19,208,123
2019,4,2,13,ILMOCOP3CT08-19,215,123
2019,4,2,13,ILMOCOP3CT08-19,201,123
2019,4,2,13,ILMOCOP3CT08-19,67,123
2019,4,2,13,ILMOCOP3CT08-19,81,123
2019,4,2,13,ILMOCOP3CT08-19,82,123
2019,4,2,13,ILMOCOP3CT08-19,144,123
2019,4,2,13,ILMOCOP3CT08-20,144,123
2019,4,2,13,ILMOCOP3CT08-20,133,123
2019,4,2,13,ILMOCOP3CT08-20,132,123
2019,4,2,13,ILMOCOP3CT08-20,55,123
2019,4,2,13,ILMOCOP3CT08-20,189,123
2019,4,2,13,ILMOCOP3CT08-20,248,123
2019,4,2,13,ILMOCOP3CT08-20,25,123
2019,4,2,13,ILMOCOP3CT08-20,60,123
2019,4,2,13,ILMOCOP3CT08-20,45,123
2019,4,2,13,ILMOCOP3CT08-20,65,123
2019,4,2,14,ILMOCOP3CT08-11,19,123
2019,4,2,14,ILMOCOP3CT08-11,28,123
2019,4,2,14,ILMOCOP3CT08-11,23,123
2019,4,2,14,ILMOCOP3CT08-11,19,123
2019,4,2,14,ILMOCOP3CT08-11,28,123
2019,4,2,14,ILMOCOP3CT08-11,32,123
2019,4,2,14,ILMOCOP3CT08-11,27,123
2019,4,2,14,ILMOCOP3CT08-11,30,123
2019,4,2,14,ILMOCOP3CT08-11,16,123
2019,4,2,14,ILMOCOP3CT08-11,127,123
2019,4,2,14,ILMOCOP3CT08-12,309,123
2019,4,2,14,ILMOCOP3CT08-12,47,123
2019,4,2,14,ILMOCOP3CT08-12,117,123
2019,4,2,14,ILMOCOP3CT08-12,25,123
2019,4,2,14,ILMOCOP3CT08-12,289,123
2019,4,2,14,ILMOCOP3CT08-12,62,123
2019,4,2,14,ILMOCOP3CT08-12,114,123
2019,4,2,14,ILMOCOP3CT08-12,75,123
2019,4,2,14,ILMOCOP3CT08-12,99,123
2019,4,2,14,ILMOCOP3CT08-12,74,123
2019,4,2,14,ILMOCOP3CT08-13,29,123
2019,4,2,14,ILMOCOP3CT08-13,15,123
2019,4,2,14,ILMOCOP3CT08-13,235,123
2019,4,2,14,ILMOCOP3CT08-13,90,123
2019,4,2,14,ILMOCOP3CT08-13,84,123
2019,4,2,14,ILMOCOP3CT08-13,92,123
2019,4,2,14,ILMOCOP3CT08-13,230,123
2019,4,2,14,ILMOCOP3CT08-13,32,123
2019,4,2,14,ILMOCOP3CT08-13,66,123
2019,4,2,14,ILMOCOP3CT08-14,115,123
2019,4,2,14,ILMOCOP3CT08-14,183,123
2019,4,2,14,ILMOCOP3CT08-14,26,123
2019,4,2,14,ILMOCOP3CT08-14,19,123
2019,4,2,14,ILMOCOP3CT08-14,126,123
2019,4,2,14,ILMOCOP3CT08-14,23,123
2019,4,2,14,ILMOCOP3CT08-14,144,123
2019,4,2,14,ILMOCOP3CT08-14,32,123
2019,4,2,14,ILMOCOP3CT08-14,390,123
2019,4,2,14,ILMOCOP3CT08-14,361,123
2019,4,2,14,ILMOCOP3CT08-15,378,123
2019,4,2,14,ILMOCOP3CT08-15,273,123
2019,4,2,14,ILMOCOP3CT08-15,24,123
2019,4,2,14,ILMOCOP3CT08-15,40,123
2019,4,2,14,ILMOCOP3CT08-15,15,123
2019,4,2,14,ILMOCOP3CT08-15,17,123
2019,4,2,14,ILMOCOP3CT08-15,36,123
2019,4,2,14,ILMOCOP3CT08-15,80,123
2019,4,2,14,ILMOCOP3CT08-15,50,123
2019,4,2,14,ILMOCOP3CT08-15,70,123
2019,4,2,14,ILMOCOP3CT08-16,26,123
2019,4,2,14,ILMOCOP3CT08-16,19,123
2019,4,2,14,ILMOCOP3CT08-16,21,123
2019,4,2,14,ILMOCOP3CT08-16,15,123
2019,4,2,14,ILMOCOP3CT08-16,13,123
2019,4,2,14,ILMOCOP3CT08-16,19,123
2019,4,2,14,ILMOCOP3CT08-16,47,123
2019,4,2,14,ILMOCOP3CT08-16,17,123
2019,4,2,14,ILMOCOP3CT08-17,18,123
2019,4,2,14,ILMOCOP3CT08-17,14,123
2019,4,2,14,ILMOCOP3CT08-17,21,123
2019,4,2,14,ILMOCOP3CT08-17,17,123
2019,4,2,14,ILMOCOP3CT08-17,18,123
2019,4,2,14,ILMOCOP3CT08-17,17,123
2019,4,2,14,ILMOCOP3CT08-17,17,123
2019,4,2,14,ILMOCOP3CT08-17,18,123
2019,4,2,14,ILMOCOP3CT08-17,17,123
2019,4,2,14,ILMOCOP3CT08-17,18,123
2019,4,2,14,ILMOCOP3CT08-18,18,123
2019,4,2,14,ILMOCOP3CT08-18,20,123
2019,4,2,14,ILMOCOP3CT08-18,17,123
2019,4,2,14,ILMOCOP3CT08-18,21,123
2019,4,2,14,ILMOCOP3CT08-18,18,123
2019,4,2,14,ILMOCOP3CT08-18,17,123
2019,4,2,14,ILMOCOP3CT08-18,16,123
2019,4,2,14,ILMOCOP3CT08-18,18,123
2019,4,2,14,ILMOCOP3CT08-18,19,123
2019,4,2,14,ILMOCOP3CT08-18,17,123
2019,4,2,14,ILMOCOP3CT08-19,18,123
2019,4,2,14,ILMOCOP3CT08-19,20,123
2019,4,2,14,ILMOCOP3CT08-19,27,123
2019,4,2,14,ILMOCOP3CT08-19,20,123
2019,4,2,14,ILMOCOP3CT08-19,14,123
2019,4,2,14,ILMOCOP3CT08-19,20,123
2019,4,2,14,ILMOCOP3CT08-19,22,123
2019,4,2,14,ILMOCOP3CT08-19,13,123
2019,4,2,14,ILMOCOP3CT08-19,15,123
2019,4,2,14,ILMOCOP3CT08-19,17,123
2019,4,2,14,ILMOCOP3CT08-20,18,123
2019,4,2,14,ILMOCOP3CT08-20,16,123
2019,4,2,14,ILMOCOP3CT08-20,14,123
2019,4,2,14,ILMOCOP3CT08-20,14,123
2019,4,2,14,ILMOCOP3CT08-20,18,123
2019,4,2,14,ILMOCOP3CT08-20,14,123
2019,4,2,14,ILMOCOP3CT08-20,14,123
2019,4,2,14,ILMOCOP3CT08-20,12,123
2019,4,2,14,ILMOCOP3CT08-20,18,123
2019,4,2,14,ILMOCOP3CT08-20,16,123
2019,4,2,15,ILMOCOP3CT08-11,19,123
2019,4,2,15,ILMOCOP3CT08-11,18,123
2019,4,2,15,ILMOCOP3CT08-11,22,123
2019,4,2,15,ILMOCOP3CT08-11,18,123
2019,4,2,15,ILMOCOP3CT08-11,18,123
2019,4,2,15,ILMOCOP3CT08-11,42,123
2019,4,2,15,ILMOCOP3CT08-11,17,123
2019,4,2,15,ILMOCOP3CT08-11,32,123
2019,4,2,15,ILMOCOP3CT08-11,28,123
2019,4,2,15,ILMOCOP3CT08-11,14,123
2019,4,2,15,ILMOCOP3CT08-12,16,123
2019,4,2,15,ILMOCOP3CT08-12,14,123
2019,4,2,15,ILMOCOP3CT08-12,20,123
2019,4,2,15,ILMOCOP3CT08-12,22,123
2019,4,2,15,ILMOCOP3CT08-12,20,123
2019,4,2,15,ILMOCOP3CT08-12,23,123
2019,4,2,15,ILMOCOP3CT08-12,16,123
2019,4,2,15,ILMOCOP3CT08-12,66,123
2019,4,2,15,ILMOCOP3CT08-12,17,123
2019,4,2,15,ILMOCOP3CT08-12,20,123
2019,4,2,15,ILMOCOP3CT08-13,25,123
2019,4,2,15,ILMOCOP3CT08-13,23,123
2019,4,2,15,ILMOCOP3CT08-13,20,123
2019,4,2,15,ILMOCOP3CT08-13,17,123
2019,4,2,15,ILMOCOP3CT08-13,23,123
2019,4,2,15,ILMOCOP3CT08-13,18,123
2019,4,2,15,ILMOCOP3CT08-13,12,123
2019,4,2,15,ILMOCOP3CT08-13,16,123
2019,4,2,15,ILMOCOP3CT08-13,16,123
2019,4,2,15,ILMOCOP3CT08-13,13,123
2019,4,2,15,ILMOCOP3CT08-14,19,123
2019,4,2,15,ILMOCOP3CT08-14,54,123
2019,4,2,15,ILMOCOP3CT08-14,15,123
2019,4,2,15,ILMOCOP3CT08-14,27,123
2019,4,2,15,ILMOCOP3CT08-14,41,123
2019,4,2,15,ILMOCOP3CT08-14,34,123
2019,4,2,15,ILMOCOP3CT08-14,26,123
2019,4,2,15,ILMOCOP3CT08-14,18,123
2019,4,2,15,ILMOCOP3CT08-14,48,123
2019,4,2,15,ILMOCOP3CT08-15,27,123
2019,4,2,15,ILMOCOP3CT08-15,18,123
2019,4,2,15,ILMOCOP3CT08-15,17,123
2019,4,2,15,ILMOCOP3CT08-15,56,123
2019,4,2,15,ILMOCOP3CT08-15,23,123
2019,4,2,15,ILMOCOP3CT08-15,36,123
2019,4,2,15,ILMOCOP3CT08-15,21,123
2019,4,2,15,ILMOCOP3CT08-15,27,123
2019,4,2,15,ILMOCOP3CT08-15,12,123
2019,4,2,15,ILMOCOP3CT08-15,35,123
2019,4,2,15,ILMOCOP3CT08-16,17,123
2019,4,2,15,ILMOCOP3CT08-16,24,123
2019,4,2,15,ILMOCOP3CT08-16,17,123
2019,4,2,15,ILMOCOP3CT08-16,14,123
2019,4,2,15,ILMOCOP3CT08-16,16,123
2019,4,2,15,ILMOCOP3CT08-16,15,123
2019,4,2,15,ILMOCOP3CT08-16,16,123
2019,4,2,15,ILMOCOP3CT08-16,13,123
2019,4,2,15,ILMOCOP3CT08-16,18,123
2019,4,2,15,ILMOCOP3CT08-16,31,123
2019,4,2,15,ILMOCOP3CT08-17,18,123
2019,4,2,15,ILMOCOP3CT08-17,16,123
2019,4,2,15,ILMOCOP3CT08-17,32,123
2019,4,2,15,ILMOCOP3CT08-17,16,123
2019,4,2,15,ILMOCOP3CT08-17,18,123
2019,4,2,15,ILMOCOP3CT08-17,24,123
2019,4,2,15,ILMOCOP3CT08-17,16,123
2019,4,2,15,ILMOCOP3CT08-17,18,123
